subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,11,12,"6,4,2,4,2,1,2,1,-1,1,-1,-3,-1","6,4,2,4,2,0,2,0,-2,0,-2,-4,-2",6,6,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-1,-1,1","-2,-2,2",-1,"diatonic,chromatic",6,Q-253-000-fragment.wav,Q-253-001-diatonic.wav,Q-253-002-chromatic.wav
sVgMEG0001,12,12,"4,6,8,6,8,9,8,9,11,9,11,13,11","4,6,8,6,8,10,8,10,12,10,12,14,12",6,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,1,-1","2,2,-2",1,"chromatic,diatonic",4,Q-254-000-fragment.wav,Q-254-001-chromatic.wav,Q-254-002-diatonic.wav
sVgMEG0001,13,12,"3,0,2,0,-4,-2,-4,-7,-5,-7,-10,-9,-10","3,0,2,0,-3,-1,-3,-6,-4,-6,-9,-7,-9",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,1,-1","-3,2,-2",-2,"diatonic,chromatic",3,Q-255-000-fragment.wav,Q-255-001-diatonic.wav,Q-255-002-chromatic.wav
sVgMEG0001,14,12,"3,5,2,5,7,3,7,9,5,9,10,7,10","3,5,2,5,7,4,7,9,6,9,11,8,11",6,9,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"1,-2,2","2,-3,3",1,"diatonic,chromatic",3,Q-256-000-fragment.wav,Q-256-001-diatonic.wav,Q-256-002-chromatic.wav
sVgMEG0001,15,12,"1,-2,-4,-1,-4,-6,-2,-6,-7,-4,-7,-9,-6","1,-2,-4,-1,-4,-6,-3,-6,-8,-5,-8,-10,-7",7,10,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,-1,2","-3,-2,3",-1,"chromatic,diatonic",1,Q-257-000-fragment.wav,Q-257-001-chromatic.wav,Q-257-002-diatonic.wav
sVgMEG0001,16,12,"2,0,-4,0,-2,-5,-2,-4,-7,-4,-5,-9,-5","2,0,-4,0,-2,-6,-2,-4,-8,-4,-6,-10,-6",7,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,-2,2","-2,-4,4",-1,"chromatic,diatonic",2,Q-258-000-fragment.wav,Q-258-001-chromatic.wav,Q-258-002-diatonic.wav
sVgMEG0001,17,12,"3,5,3,0,1,0,-4,-2,-4,-7,-5,-7,-11","3,5,3,0,2,0,-3,-1,-3,-6,-4,-6,-9",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"1,-1,-2","2,-2,-3",-2,"chromatic,diatonic",3,Q-259-000-fragment.wav,Q-259-001-chromatic.wav,Q-259-002-diatonic.wav
sVgMEG0001,18,12,"1,-1,2,4,2,6,8,6,9,11,9,13,14","1,-1,2,4,2,5,7,5,8,10,8,11,13",7,8,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-1,2,1","-2,3,2",2,"diatonic,chromatic",1,Q-260-000-fragment.wav,Q-260-001-diatonic.wav,Q-260-002-chromatic.wav
sVgMEG0001,19,12,"5,1,0,3,0,-2,1,-2,-4,0,-4,-5,-2","5,1,0,3,-1,-2,1,-3,-4,-1,-5,-6,-3",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,-1,2","-4,-1,3",-1,"chromatic,diatonic",5,Q-261-000-fragment.wav,Q-261-001-chromatic.wav,Q-261-002-diatonic.wav
sVgMEG0001,20,12,"0,2,3,2,3,5,3,5,7,5,7,9,7","0,2,3,2,4,5,4,6,7,6,8,9,8",6,9,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"1,1,-1","2,1,-1",1,"diatonic,chromatic",0,Q-262-000-fragment.wav,Q-262-001-diatonic.wav,Q-262-002-chromatic.wav
sVgMEG0001,21,12,"2,1,-1,1,-1,-3,-1,-3,-5,-3,-5,-6,-5","2,1,-1,1,0,-2,0,-1,-3,-1,-2,-4,-2",6,7,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,-1,1","-1,-2,2",-1,"chromatic,diatonic",2,Q-263-000-fragment.wav,Q-263-001-chromatic.wav,Q-263-002-diatonic.wav
sVgMEG0001,22,12,"4,8,6,3,6,4,1,4,3,-1,3,1,-2","4,8,6,3,7,5,2,6,4,1,5,3,0",7,9,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"2,-1,-2","4,-2,-3",-1,"chromatic,diatonic",4,Q-264-000-fragment.wav,Q-264-001-chromatic.wav,Q-264-002-diatonic.wav
