subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,12,4,"2,0,4,0,4,2,5,2,5,4,7,4,7,5,9,5,9","2,0,4,0,4,2,6,2,6,4,8,4,8,6,10,6,10",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,2,-2,2","-2,4,-4,4",1,"chromatic,diatonic",2,Q-78-000-fragment.wav,Q-78-001-chromatic.wav,Q-78-002-diatonic.wav
sVgMEG0001,13,4,"5,1,3,5,1,-2,0,1,-2,-6,-4,-2,-6,-9,-7,-6,-9","5,1,3,5,1,-3,-1,1,-3,-7,-5,-3,-7,-11,-9,-7,-11",7,6,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,1,1,-2","-4,2,2,-4",-2,"chromatic,diatonic",5,Q-79-000-fragment.wav,Q-79-001-chromatic.wav,Q-79-002-diatonic.wav
sVgMEG0001,14,4,"3,5,1,5,1,3,-1,3,-1,1,-2,1,-2,-1,-4,-1,-4","3,5,1,5,1,3,-1,3,-1,1,-3,1,-3,-1,-5,-1,-5",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"1,-2,2,-2","2,-4,4,-4",-1,"chromatic,diatonic",3,Q-80-000-fragment.wav,Q-80-001-chromatic.wav,Q-80-002-diatonic.wav
sVgMEG0001,15,4,"5,2,5,9,7,4,7,10,9,5,9,12,10,7,10,14,12","5,2,5,9,7,4,7,11,9,6,9,13,11,8,11,15,13",7,10,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,2,2,-1","-3,3,4,-2",1,"diatonic,chromatic",5,Q-81-000-fragment.wav,Q-81-001-diatonic.wav,Q-81-002-chromatic.wav
sVgMEG0001,16,4,"3,-1,1,5,1,-2,-1,3,-1,-4,-2,1,-2,-6,-4,-1,-4","3,-1,1,5,1,-3,-1,3,-1,-5,-3,1,-3,-7,-5,-1,-5",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,1,2,-2","-4,2,4,-4",-1,"diatonic,chromatic",3,Q-82-000-fragment.wav,Q-82-001-diatonic.wav,Q-82-002-chromatic.wav
sVgMEG0001,17,4,"3,7,9,5,2,5,7,3,0,3,5,2,-2,2,3,0,-3","3,7,9,5,2,6,8,4,1,5,7,3,0,4,6,2,-1",7,11,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"2,1,-2,-2","4,2,-4,-3",-1,"diatonic,chromatic",3,Q-83-000-fragment.wav,Q-83-001-diatonic.wav,Q-83-002-chromatic.wav
sVgMEG0001,18,4,"2,4,1,4,1,2,-1,2,-1,1,-3,1,-3,-1,-5,-1,-5","2,4,1,4,1,3,0,3,0,2,-1,2,-1,1,-2,1,-2",6,7,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-2,2,-2","2,-3,3,-3",-1,"chromatic,diatonic",2,Q-84-000-fragment.wav,Q-84-001-chromatic.wav,Q-84-002-diatonic.wav
sVgMEG0001,19,4,"3,4,1,4,1,3,-1,3,-1,1,-2,1,-2,-1,-4,-1,-4","3,4,1,4,1,2,-1,2,-1,0,-3,0,-3,-2,-5,-2,-5",6,9,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,-2,2,-2","1,-3,3,-3",-1,"diatonic,chromatic",3,Q-85-000-fragment.wav,Q-85-001-diatonic.wav,Q-85-002-chromatic.wav
sVgMEG0001,20,4,"5,7,4,5,9,11,7,9,12,14,11,12,16,17,14,16,19","5,7,4,5,9,11,8,9,13,15,12,13,17,19,16,17,21",7,9,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"1,-2,1,2","2,-3,1,4",2,"diatonic,chromatic",5,Q-86-000-fragment.wav,Q-86-001-diatonic.wav,Q-86-002-chromatic.wav
sVgMEG0001,21,4,"1,4,1,-1,3,6,3,1,4,8,4,3,6,10,6,4,8","1,4,1,-1,3,6,3,1,5,8,5,3,7,10,7,5,9",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"2,-2,-1,2","3,-3,-2,4",1,"diatonic,chromatic",1,Q-87-000-fragment.wav,Q-87-001-diatonic.wav,Q-87-002-chromatic.wav
sVgMEG0001,22,4,"2,0,4,2,5,4,7,5,9,7,10,9,12,10,14,12,16","2,0,4,2,5,3,7,5,8,6,10,8,11,9,13,11,14",7,12,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,2,-1,2","-2,4,-2,3",2,"diatonic,chromatic",2,Q-88-000-fragment.wav,Q-88-001-diatonic.wav,Q-88-002-chromatic.wav
