subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,13,3,"0,-2,-3,0,-2,-3,-5,-2,-3,-5,-7,-3,-5,-7,-8,-5,-7","0,-2,-3,0,-2,-4,-5,-2,-4,-6,-7,-4,-6,-8,-9,-6,-8",6,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,-1,2,-1","-2,-1,3,-2",-1,"chromatic,diatonic",0,Q-57-000-fragment.wav,Q-57-001-chromatic.wav,Q-57-002-diatonic.wav
sVgMEG0001,14,3,"3,7,5,3,0,3,2,0,-4,0,-2,-4,-7,-4,-5,-7,-10","3,7,5,3,0,4,2,0,-3,1,-1,-3,-6,-2,-4,-6,-9",7,12,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"2,-1,-1,-2","4,-2,-2,-3",-2,"diatonic,chromatic",3,Q-58-000-fragment.wav,Q-58-001-diatonic.wav,Q-58-002-chromatic.wav
sVgMEG0001,15,3,"0,-2,0,2,4,2,4,5,7,5,7,9,10,9,10,12,14","0,-2,0,2,4,2,4,6,8,6,8,10,12,10,12,14,16",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,1,1,1","-2,2,2,2",2,"diatonic,chromatic",0,Q-59-000-fragment.wav,Q-59-001-diatonic.wav,Q-59-002-chromatic.wav
sVgMEG0001,16,3,"4,3,6,3,6,4,8,4,8,6,9,6,9,8,11,8,11","4,3,6,3,6,5,8,5,8,7,10,7,10,9,12,9,12",6,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,2,-2,2","-1,3,-3,3",1,"chromatic,diatonic",4,Q-60-000-fragment.wav,Q-60-001-chromatic.wav,Q-60-002-diatonic.wav
sVgMEG0001,17,3,"4,2,0,4,6,4,2,6,7,6,4,7,9,7,6,9,11","4,2,0,4,6,4,2,6,8,6,4,8,10,8,6,10,12",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,-1,2,1","-2,-2,4,2",1,"chromatic,diatonic",4,Q-61-000-fragment.wav,Q-61-001-chromatic.wav,Q-61-002-diatonic.wav
sVgMEG0001,18,3,"4,5,7,4,7,9,11,7,11,12,14,11,14,16,17,14,17","4,5,7,4,7,8,10,7,10,11,13,10,13,14,16,13,16",7,8,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,1,-2,2","1,2,-3,3",2,"diatonic,chromatic",4,Q-62-000-fragment.wav,Q-62-001-diatonic.wav,Q-62-002-chromatic.wav
sVgMEG0001,19,3,"3,1,3,5,6,5,6,8,10,8,10,11,13,11,13,15,17","3,1,3,5,6,4,6,8,9,7,9,11,12,10,12,14,15",7,12,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,1,1,1","-2,2,2,1",2,"chromatic,diatonic",3,Q-63-000-fragment.wav,Q-63-001-chromatic.wav,Q-63-002-diatonic.wav
sVgMEG0001,20,3,"2,6,2,1,-1,2,-1,-3,-5,-1,-5,-6,-8,-5,-8,-10,-11","2,6,2,1,-1,3,-1,-2,-4,0,-4,-5,-7,-3,-7,-8,-10",7,12,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"2,-2,-1,-1","4,-4,-1,-2",-2,"diatonic,chromatic",2,Q-64-000-fragment.wav,Q-64-001-diatonic.wav,Q-64-002-chromatic.wav
sVgMEG0001,21,3,"5,8,7,3,1,5,3,0,-2,1,0,-4,-5,-2,-4,-7,-9","5,8,7,3,1,4,3,-1,-3,0,-1,-5,-7,-4,-5,-9,-11",7,9,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,-1,-2,-1","3,-1,-4,-2",-2,"chromatic,diatonic",5,Q-65-000-fragment.wav,Q-65-001-chromatic.wav,Q-65-002-diatonic.wav
sVgMEG0001,22,3,"6,7,4,6,9,11,7,9,13,14,11,13,16,18,14,16,19","6,7,4,6,9,10,7,9,12,13,10,12,15,16,13,15,18",7,8,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,-2,1,2","1,-3,2,3",2,"diatonic,chromatic",6,Q-66-000-fragment.wav,Q-66-001-diatonic.wav,Q-66-002-chromatic.wav
