subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,11,2,"1,-3,-1,1,2,-1,1,2,4,1,2,4,6,2,4,6,7","1,-3,-1,1,2,-2,0,2,3,-1,1,3,4,0,2,4,5",7,9,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-2,1,1,1","-4,2,2,1",1,"diatonic,chromatic",1,Q-33-000-fragment.wav,Q-33-001-diatonic.wav,Q-33-002-chromatic.wav
sVgMEG0001,12,2,"0,-4,0,1,3,0,3,5,7,3,7,8,10,7,10,12,13","0,-4,0,1,3,-1,3,4,6,2,6,7,9,5,9,10,12",7,12,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,2,1,1","-4,4,1,2",2,"diatonic,chromatic",0,Q-34-000-fragment.wav,Q-34-001-diatonic.wav,Q-34-002-chromatic.wav
sVgMEG0001,13,2,"6,5,3,0,3,1,0,-4,0,-2,-4,-7,-4,-6,-7,-11,-7","6,5,3,0,3,2,0,-3,0,-1,-3,-6,-3,-4,-6,-9,-6",7,8,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,-1,-2,2","-1,-2,-3,3",-2,"diatonic,chromatic",6,Q-35-000-fragment.wav,Q-35-001-diatonic.wav,Q-35-002-chromatic.wav
sVgMEG0001,14,2,"4,6,2,6,2,4,1,4,1,2,-1,2,-1,1,-3,1,-3","4,6,2,6,2,4,0,4,0,2,-2,2,-2,0,-4,0,-4",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"1,-2,2,-2","2,-4,4,-4",-1,"chromatic,diatonic",4,Q-36-000-fragment.wav,Q-36-001-chromatic.wav,Q-36-002-diatonic.wav
sVgMEG0001,15,2,"2,-2,0,3,5,2,3,7,9,5,7,10,12,9,10,14,15","2,-2,0,3,5,1,3,6,8,4,6,9,11,7,9,12,14",7,12,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,1,2,1","-4,2,3,2",2,"chromatic,diatonic",2,Q-37-000-fragment.wav,Q-37-001-chromatic.wav,Q-37-002-diatonic.wav
sVgMEG0001,16,2,"6,4,2,6,2,1,-1,2,-1,-3,-5,-1,-5,-6,-8,-5,-8","6,4,2,6,2,0,-2,2,-2,-4,-6,-2,-6,-8,-10,-6,-10",7,6,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-1,-1,2,-2","-2,-2,4,-4",-2,"chromatic,diatonic",6,Q-38-000-fragment.wav,Q-38-001-chromatic.wav,Q-38-002-diatonic.wav
sVgMEG0001,17,2,"2,6,4,0,4,7,6,2,6,9,7,4,7,11,9,6,9","2,6,4,0,4,8,6,2,6,10,8,4,8,12,10,6,10",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-1,-2,2","4,-2,-4,4",1,"chromatic,diatonic",2,Q-39-000-fragment.wav,Q-39-001-chromatic.wav,Q-39-002-diatonic.wav
sVgMEG0001,18,2,"4,0,2,5,2,-2,0,4,0,-3,-2,2,-2,-5,-3,0,-3","4,0,2,5,2,-2,0,3,0,-4,-2,1,-2,-6,-4,-1,-4",7,10,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-2,1,2,-2","-4,2,3,-3",-1,"chromatic,diatonic",4,Q-40-000-fragment.wav,Q-40-001-chromatic.wav,Q-40-002-diatonic.wav
sVgMEG0001,19,2,"5,3,5,3,1,0,1,0,-2,-4,-2,-4,-5,-7,-5,-7,-9","5,3,5,3,1,-1,1,-1,-3,-5,-3,-5,-7,-9,-7,-9,-11",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,1,-1,-1","-2,2,-2,-2",-2,"diatonic,chromatic",5,Q-41-000-fragment.wav,Q-41-001-diatonic.wav,Q-41-002-chromatic.wav
sVgMEG0001,20,2,"4,1,-2,1,3,-1,-4,-1,1,-2,-6,-2,-1,-4,-8,-4,-2","4,1,-2,1,3,0,-3,0,2,-1,-4,-1,1,-2,-5,-2,0",7,10,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-2,-2,2,1","-3,-3,3,2",-1,"chromatic,diatonic",4,Q-42-000-fragment.wav,Q-42-001-chromatic.wav,Q-42-002-diatonic.wav
sVgMEG0001,21,2,"3,0,1,5,7,3,5,8,10,7,8,12,13,10,12,15,17","3,0,1,5,7,4,5,9,11,8,9,13,15,12,13,17,19",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,1,2,1","-3,1,4,2",2,"chromatic,diatonic",3,Q-43-000-fragment.wav,Q-43-001-chromatic.wav,Q-43-002-diatonic.wav
sVgMEG0001,22,2,"6,4,8,11,9,8,11,14,13,11,14,18,16,14,18,21,20","6,4,8,11,9,7,11,14,12,10,14,17,15,13,17,20,18",7,12,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,2,2,-1","-2,4,3,-2",2,"diatonic,chromatic",6,Q-44-000-fragment.wav,Q-44-001-diatonic.wav,Q-44-002-chromatic.wav
