subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,12,6,"4,6,8,9,8,9,11,13,11,13,14,16,14,16,18,20,18","4,6,8,9,8,10,12,13,12,14,16,17,16,18,20,21,20",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"1,1,1,-1","2,2,1,-1",2,"chromatic,diatonic",4,Q-122-000-fragment.wav,Q-122-001-chromatic.wav,Q-122-002-diatonic.wav
sVgMEG0001,13,6,"4,6,2,-1,2,4,0,-3,0,2,-1,-5,-1,0,-3,-6,-3","4,6,2,-1,2,4,0,-3,0,2,-2,-5,-2,0,-4,-7,-4",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"1,-2,-2,2","2,-4,-3,3",-1,"chromatic,diatonic",4,Q-123-000-fragment.wav,Q-123-001-chromatic.wav,Q-123-002-diatonic.wav
sVgMEG0001,14,6,"3,4,3,4,6,8,6,8,9,11,9,11,13,15,13,15,16","3,4,3,4,6,7,6,7,9,10,9,10,12,13,12,13,15",7,8,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"1,-1,1,1","1,-1,1,2",2,"chromatic,diatonic",3,Q-124-000-fragment.wav,Q-124-001-chromatic.wav,Q-124-002-diatonic.wav
sVgMEG0001,15,6,"4,8,4,3,1,4,1,-1,-2,1,-2,-4,-6,-2,-6,-8,-9","4,8,4,3,1,5,1,0,-2,2,-2,-3,-5,-1,-5,-6,-8",7,12,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"2,-2,-1,-1","4,-4,-1,-2",-2,"chromatic,diatonic",4,Q-125-000-fragment.wav,Q-125-001-chromatic.wav,Q-125-002-diatonic.wav
sVgMEG0001,16,6,"3,5,2,-2,2,3,0,-4,0,2,-2,-5,-2,0,-4,-7,-4","3,5,2,-2,2,4,1,-3,1,3,0,-4,0,2,-1,-5,-1",7,11,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-2,-2,2","2,-3,-4,4",-1,"chromatic,diatonic",3,Q-126-000-fragment.wav,Q-126-001-chromatic.wav,Q-126-002-diatonic.wav
sVgMEG0001,17,6,"3,6,10,6,5,8,11,8,6,10,13,10,8,11,15,11,10","3,6,10,6,5,8,12,8,7,10,14,10,9,12,16,12,11",7,11,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,2,-2,-1","3,4,-4,-1",1,"diatonic,chromatic",3,Q-127-000-fragment.wav,Q-127-001-diatonic.wav,Q-127-002-chromatic.wav
sVgMEG0001,18,6,"5,2,4,7,9,5,7,10,12,9,10,14,16,12,14,17,19","5,2,4,7,9,6,8,11,13,10,12,15,17,14,16,19,21",7,12,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,1,2,1","-3,2,3,2",2,"chromatic,diatonic",5,Q-128-000-fragment.wav,Q-128-001-chromatic.wav,Q-128-002-diatonic.wav
sVgMEG0001,19,6,"5,6,8,5,1,3,5,1,-2,0,1,-2,-6,-4,-2,-6,-9","5,6,8,5,1,2,4,1,-3,-2,0,-3,-7,-6,-4,-7,-11",7,9,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,1,-2,-2","1,2,-3,-4",-2,"diatonic,chromatic",5,Q-129-000-fragment.wav,Q-129-001-diatonic.wav,Q-129-002-chromatic.wav
sVgMEG0001,20,6,"4,3,6,4,3,1,4,3,1,-1,3,1,-1,-3,1,-1,-3","4,3,6,4,3,2,5,3,2,1,4,2,1,0,3,1,0",6,7,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,2,-1,-1","-1,3,-2,-1",-1,"chromatic,diatonic",4,Q-130-000-fragment.wav,Q-130-001-chromatic.wav,Q-130-002-diatonic.wav
sVgMEG0001,21,6,"6,3,6,10,8,5,8,12,10,6,10,13,12,8,12,15,13","6,3,6,10,8,5,8,12,10,7,10,14,12,9,12,16,14",7,10,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-2,2,2,-1","-3,3,4,-2",1,"chromatic,diatonic",6,Q-131-000-fragment.wav,Q-131-001-chromatic.wav,Q-131-002-diatonic.wav
sVgMEG0001,22,6,"5,4,5,4,2,0,2,0,-1,-3,-1,-3,-5,-7,-5,-7,-8","5,4,5,4,2,1,2,1,-1,-2,-1,-2,-4,-5,-4,-5,-7",7,8,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,1,-1,-1","-1,1,-1,-2",-2,"chromatic,diatonic",5,Q-132-000-fragment.wav,Q-132-001-chromatic.wav,Q-132-002-diatonic.wav
