subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,11,13,"4,6,2,6,7,4,7,9,6,9,11,7,11","4,6,2,6,8,4,8,10,6,10,12,8,12",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"1,-2,2","2,-4,4",1,"chromatic,diatonic",4,Q-275-000-fragment.wav,Q-275-001-chromatic.wav,Q-275-002-diatonic.wav
sVgMEG0001,12,13,"5,6,5,6,8,6,8,10,8,10,12,10,12","5,6,5,6,7,6,7,8,7,8,9,8,9",5,5,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,-1,1","1,-1,1",1,"chromatic,diatonic",5,Q-276-000-fragment.wav,Q-276-001-chromatic.wav,Q-276-002-diatonic.wav
sVgMEG0001,13,13,"0,4,5,4,7,9,7,10,12,10,14,16,14","0,4,5,4,8,9,8,12,13,12,16,17,16",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,1,-1","4,1,-1",2,"chromatic,diatonic",0,Q-277-000-fragment.wav,Q-277-001-chromatic.wav,Q-277-002-diatonic.wav
sVgMEG0001,14,13,"4,2,0,2,0,-2,0,-2,-3,-2,-3,-5,-3","4,2,0,2,0,-2,0,-2,-4,-2,-4,-6,-4",6,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,-1,1","-2,-2,2",-1,"diatonic,chromatic",4,Q-278-000-fragment.wav,Q-278-001-diatonic.wav,Q-278-002-chromatic.wav
sVgMEG0001,15,13,"5,6,5,1,3,1,-2,0,-2,-6,-4,-6,-9","5,6,5,1,2,1,-3,-2,-3,-7,-6,-7,-11",7,6,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,-1,-2","1,-1,-4",-2,"chromatic,diatonic",5,Q-279-000-fragment.wav,Q-279-001-chromatic.wav,Q-279-002-diatonic.wav
sVgMEG0001,16,13,"5,7,5,7,8,7,8,10,8,10,12,10,12","5,7,5,7,9,7,9,11,9,11,13,11,13",5,5,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"1,-1,1","2,-2,2",1,"chromatic,diatonic",5,Q-280-000-fragment.wav,Q-280-001-chromatic.wav,Q-280-002-diatonic.wav
sVgMEG0001,17,13,"6,4,8,9,8,11,13,11,14,16,14,18,20","6,4,8,9,7,11,12,10,14,15,13,17,18",7,12,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,2,1","-2,4,1",2,"diatonic,chromatic",6,Q-281-000-fragment.wav,Q-281-001-diatonic.wav,Q-281-002-chromatic.wav
sVgMEG0001,18,13,"6,3,1,4,1,-1,3,-1,-3,1,-3,-4,-1","6,3,1,4,1,-1,2,-1,-3,0,-3,-5,-2",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-2,-1,2","-3,-2,3",-1,"diatonic,chromatic",6,Q-282-000-fragment.wav,Q-282-001-diatonic.wav,Q-282-002-chromatic.wav
sVgMEG0001,19,13,"4,1,4,8,4,8,11,8,11,14,11,14,18","4,1,4,8,5,8,12,9,12,16,13,16,20",6,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,2,2","-3,3,4",2,"chromatic,diatonic",4,Q-283-000-fragment.wav,Q-283-001-chromatic.wav,Q-283-002-diatonic.wav
sVgMEG0001,20,13,"5,4,5,2,0,2,-2,-3,-2,-5,-7,-5,-8","5,4,5,2,1,2,-1,-2,-1,-4,-5,-4,-7",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,1,-2","-1,1,-3",-2,"diatonic,chromatic",5,Q-284-000-fragment.wav,Q-284-001-diatonic.wav,Q-284-002-chromatic.wav
sVgMEG0001,21,13,"2,4,5,4,5,7,5,7,9,7,9,11,9","2,4,5,4,6,7,6,8,9,8,10,11,10",6,9,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"1,1,-1","2,1,-1",1,"diatonic,chromatic",2,Q-285-000-fragment.wav,Q-285-001-diatonic.wav,Q-285-002-chromatic.wav
sVgMEG0001,22,13,"6,3,-1,3,-1,-4,-1,-4,-8,-4,-8,-11,-8","6,3,-1,3,0,-4,0,-3,-7,-3,-6,-10,-6",6,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-2,-2,2","-3,-4,4",-2,"diatonic,chromatic",6,Q-286-000-fragment.wav,Q-286-001-diatonic.wav,Q-286-002-chromatic.wav
