subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,11,16,"1,5,1,0,3,7,3,1,5,8,5,3,7,10,7,5,8","1,5,1,0,3,7,3,2,5,9,5,4,7,11,7,6,9",7,10,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"2,-2,-1,2","4,-4,-1,3",1,"chromatic,diatonic",1,Q-341-000-fragment.wav,Q-341-001-chromatic.wav,Q-341-002-diatonic.wav
sVgMEG0001,12,16,"2,4,2,4,6,7,6,7,9,11,9,11,13,14,13,14,16","2,4,2,4,6,8,6,8,10,12,10,12,14,16,14,16,18",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-1,1,1","2,-2,2,2",2,"chromatic,diatonic",2,Q-342-000-fragment.wav,Q-342-001-chromatic.wav,Q-342-002-diatonic.wav
sVgMEG0001,13,16,"4,1,-1,3,1,-3,-4,-1,-3,-6,-8,-4,-6,-9,-11,-8,-9","4,1,-1,3,1,-2,-4,0,-2,-5,-7,-3,-5,-8,-10,-6,-8",7,12,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,-1,2,-1","-3,-2,4,-2",-2,"diatonic,chromatic",4,Q-343-000-fragment.wav,Q-343-001-diatonic.wav,Q-343-002-chromatic.wav
sVgMEG0001,14,16,"5,3,1,5,1,-1,-2,1,-2,-4,-6,-2,-6,-7,-9,-6,-9","5,3,1,5,1,-1,-3,1,-3,-5,-7,-3,-7,-9,-11,-7,-11",7,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,-1,2,-2","-2,-2,4,-4",-2,"diatonic,chromatic",5,Q-344-000-fragment.wav,Q-344-001-diatonic.wav,Q-344-002-chromatic.wav
sVgMEG0001,15,16,"3,1,0,1,0,-2,-4,-2,-4,-5,-7,-5,-7,-9,-11,-9,-11","3,1,0,1,0,-2,-3,-2,-3,-5,-6,-5,-6,-8,-9,-8,-9",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,-1,1,-1","-2,-1,1,-1",-2,"chromatic,diatonic",3,Q-345-000-fragment.wav,Q-345-001-chromatic.wav,Q-345-002-diatonic.wav
sVgMEG0001,16,16,"3,4,8,4,6,8,11,8,10,11,15,11,13,15,18,15,16","3,4,8,4,6,7,11,7,9,10,14,10,12,13,17,13,15",7,12,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,2,-2,1","1,4,-4,2",2,"diatonic,chromatic",3,Q-346-000-fragment.wav,Q-346-001-diatonic.wav,Q-346-002-chromatic.wav
sVgMEG0001,17,16,"3,1,0,3,0,-2,-4,0,-4,-6,-7,-4,-7,-9,-11,-7,-11","3,1,0,3,0,-2,-3,0,-3,-5,-6,-3,-6,-8,-9,-6,-9",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,-1,2,-2","-2,-1,3,-3",-2,"chromatic,diatonic",3,Q-347-000-fragment.wav,Q-347-001-chromatic.wav,Q-347-002-diatonic.wav
sVgMEG0001,18,16,"3,7,3,0,1,5,1,-2,0,3,0,-4,-2,1,-2,-5,-4","3,7,3,0,1,5,1,-2,-1,3,-1,-4,-3,1,-3,-6,-5",7,10,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-2,-2,1","4,-4,-3,1",-1,"chromatic,diatonic",3,Q-348-000-fragment.wav,Q-348-001-chromatic.wav,Q-348-002-diatonic.wav
sVgMEG0001,19,16,"1,-3,1,4,3,-1,3,6,4,1,4,8,6,3,6,9,8","1,-3,1,4,3,-1,3,6,5,1,5,8,7,3,7,10,9",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,2,2,-1","-4,4,3,-1",1,"chromatic,diatonic",1,Q-349-000-fragment.wav,Q-349-001-chromatic.wav,Q-349-002-diatonic.wav
sVgMEG0001,20,16,"3,5,7,9,7,9,10,12,10,12,14,15,14,15,17,19,17","3,5,7,9,7,9,11,13,11,13,15,17,15,17,19,21,19",7,6,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"1,1,1,-1","2,2,2,-2",2,"chromatic,diatonic",3,Q-350-000-fragment.wav,Q-350-001-chromatic.wav,Q-350-002-diatonic.wav
