subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,13,10,"3,5,7,5,7,8,7,8,10,8,10,12,10","3,5,7,5,7,9,7,9,11,9,11,13,11",6,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,1,-1","2,2,-2",1,"chromatic,diatonic",3,Q-211-000-fragment.wav,Q-211-001-chromatic.wav,Q-211-002-diatonic.wav
sVgMEG0001,14,10,"3,1,3,5,3,5,7,5,7,8,7,8,10","3,1,3,5,3,5,7,5,7,9,7,9,11",6,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,1,1","-2,2,2",1,"diatonic,chromatic",3,Q-212-000-fragment.wav,Q-212-001-diatonic.wav,Q-212-002-chromatic.wav
sVgMEG0001,15,10,"6,10,11,10,13,15,13,17,18,17,20,22,20","6,10,11,10,14,15,14,18,19,18,22,23,22",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"2,1,-1","4,1,-1",2,"chromatic,diatonic",6,Q-213-000-fragment.wav,Q-213-001-chromatic.wav,Q-213-002-diatonic.wav
sVgMEG0001,16,10,"2,-2,-4,0,-4,-5,-2,-5,-7,-4,-7,-9,-5","2,-2,-4,0,-4,-6,-2,-6,-8,-4,-8,-10,-6",7,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-2,-1,2","-4,-2,4",-1,"diatonic,chromatic",2,Q-214-000-fragment.wav,Q-214-001-diatonic.wav,Q-214-002-chromatic.wav
sVgMEG0001,17,10,"6,4,0,4,2,-1,2,0,-3,0,-1,-5,-1","6,4,0,4,2,-2,2,0,-4,0,-2,-6,-2",7,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,-2,2","-2,-4,4",-1,"diatonic,chromatic",6,Q-215-000-fragment.wav,Q-215-001-diatonic.wav,Q-215-002-chromatic.wav
sVgMEG0001,18,10,"1,4,1,-1,3,-1,-3,1,-3,-4,-1,-4,-6","1,4,1,-1,2,-1,-3,0,-3,-5,-2,-5,-7",7,9,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,-2,-1","3,-3,-2",-1,"chromatic,diatonic",1,Q-216-000-fragment.wav,Q-216-001-chromatic.wav,Q-216-002-diatonic.wav
sVgMEG0001,19,10,"6,8,6,8,10,8,10,12,10,12,13,12,13","6,8,6,8,10,8,10,12,10,12,14,12,14",5,5,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"1,-1,1","2,-2,2",1,"chromatic,diatonic",6,Q-217-000-fragment.wav,Q-217-001-chromatic.wav,Q-217-002-diatonic.wav
sVgMEG0001,20,10,"5,7,10,8,10,14,12,14,17,15,17,20,19","5,7,10,8,10,13,11,13,16,14,16,19,17",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"1,2,-1","2,3,-2",2,"chromatic,diatonic",5,Q-218-000-fragment.wav,Q-218-001-chromatic.wav,Q-218-002-diatonic.wav
sVgMEG0001,21,10,"5,9,5,9,12,9,12,15,12,15,19,15,19","5,9,5,9,13,9,13,17,13,17,21,17,21",5,3,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-2,2","4,-4,4",2,"chromatic,diatonic",5,Q-219-000-fragment.wav,Q-219-001-chromatic.wav,Q-219-002-diatonic.wav
sVgMEG0001,22,10,"3,6,3,1,4,1,-1,3,-1,-3,1,-3,-4","3,6,3,1,4,1,-1,2,-1,-3,0,-3,-5",7,9,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,-2,-1","3,-3,-2",-1,"diatonic,chromatic",3,Q-220-000-fragment.wav,Q-220-001-diatonic.wav,Q-220-002-chromatic.wav
