subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,11,1,"5,8,7,3,7,5,1,5,3,0,3,1,-2","5,8,7,3,6,5,1,4,3,-1,2,1,-3",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,-1,-2","3,-1,-4",-1,"diatonic,chromatic",5,Q-11-000-fragment.wav,Q-11-001-diatonic.wav,Q-11-002-chromatic.wav
sVgMEG0001,12,1,"5,8,6,3,6,5,1,5,3,0,3,1,-2","5,8,6,3,6,4,1,4,2,-1,2,0,-3",7,10,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"2,-1,-2","3,-2,-3",-1,"diatonic,chromatic",5,Q-12-000-fragment.wav,Q-12-001-diatonic.wav,Q-12-002-chromatic.wav
sVgMEG0001,13,1,"4,3,-1,3,1,-3,1,-1,-4,-1,-3,-6,-3","4,3,-1,3,2,-2,2,1,-3,1,0,-4,0",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,-2,2","-1,-4,4",-1,"diatonic,chromatic",4,Q-13-000-fragment.wav,Q-13-001-diatonic.wav,Q-13-002-chromatic.wav
sVgMEG0001,14,1,"4,6,4,1,2,1,-3,-1,-3,-6,-5,-6,-10","4,6,4,1,3,1,-2,0,-2,-5,-3,-5,-8",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"1,-1,-2","2,-2,-3",-2,"chromatic,diatonic",4,Q-14-000-fragment.wav,Q-14-001-chromatic.wav,Q-14-002-diatonic.wav
sVgMEG0001,15,1,"6,4,1,4,3,-1,3,1,-2,1,-1,-4,-1","6,4,1,4,2,-1,2,0,-3,0,-2,-5,-2",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,-2,2","-2,-3,3",-1,"diatonic,chromatic",6,Q-15-000-fragment.wav,Q-15-001-diatonic.wav,Q-15-002-chromatic.wav
sVgMEG0001,16,1,"5,8,5,1,5,1,-2,1,-2,-6,-2,-6,-9","5,8,5,1,4,1,-3,0,-3,-7,-4,-7,-11",6,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,-2,-2","3,-3,-4",-2,"diatonic,chromatic",5,Q-16-000-fragment.wav,Q-16-001-diatonic.wav,Q-16-002-chromatic.wav
sVgMEG0001,17,1,"6,3,0,3,0,-4,0,-4,-7,-4,-7,-11,-7","6,3,0,3,0,-3,0,-3,-6,-3,-6,-9,-6",6,4,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-2,-2,2","-3,-3,3",-2,"diatonic,chromatic",6,Q-17-000-fragment.wav,Q-17-001-diatonic.wav,Q-17-002-chromatic.wav
sVgMEG0001,18,1,"6,2,6,4,1,4,2,-1,2,1,-3,1,-1","6,2,6,4,0,4,2,-2,2,0,-4,0,-2",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,2,-1","-4,4,-2",-1,"diatonic,chromatic",6,Q-18-000-fragment.wav,Q-18-001-diatonic.wav,Q-18-002-chromatic.wav
sVgMEG0001,19,1,"1,5,3,-1,3,1,-2,1,-1,-4,-1,-2,-6","1,5,3,-1,3,1,-3,1,-1,-5,-1,-3,-7",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-1,-2","4,-2,-4",-1,"diatonic,chromatic",1,Q-19-000-fragment.wav,Q-19-001-diatonic.wav,Q-19-002-chromatic.wav
sVgMEG0001,20,1,"0,1,3,1,3,5,3,5,6,5,6,8,6","0,1,3,1,2,4,2,3,5,3,4,6,4",6,7,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"1,1,-1","1,2,-2",1,"chromatic,diatonic",0,Q-20-000-fragment.wav,Q-20-001-chromatic.wav,Q-20-002-diatonic.wav
sVgMEG0001,21,1,"3,5,8,7,8,12,10,12,15,13,15,19,17","3,5,8,7,9,12,11,13,16,15,17,20,19",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"1,2,-1","2,3,-1",2,"diatonic,chromatic",3,Q-21-000-fragment.wav,Q-21-001-diatonic.wav,Q-21-002-chromatic.wav
sVgMEG0001,22,1,"4,1,-1,3,-1,-3,1,-3,-4,-1,-4,-6,-3","4,1,-1,3,0,-2,2,-1,-3,1,-2,-4,0",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,-1,2","-3,-2,4",-1,"diatonic,chromatic",4,Q-22-000-fragment.wav,Q-22-001-diatonic.wav,Q-22-002-chromatic.wav
