subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0000,11,1,"5,1,5,1,-2,1,-2,-5,-2,-5,-9,-5,-9","5,1,5,1,-3,1,-3,-7,-3,-7,-11,-7,-11",5,3,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,2,-2","-4,4,-4",-2,"chromatic,diatonic",5,Q-11-000-fragment.wav,Q-11-001-chromatic.wav,Q-11-002-diatonic.wav
sVgMEG0000,12,1,"1,4,8,4,8,11,8,11,15,11,15,18,15","1,4,8,4,7,11,7,10,14,10,13,17,13",6,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"2,2,-2","3,4,-4",2,"chromatic,diatonic",1,Q-12-000-fragment.wav,Q-12-001-chromatic.wav,Q-12-002-diatonic.wav
sVgMEG0000,13,1,"6,3,1,3,-1,-2,-1,-4,-6,-4,-8,-9,-8","6,3,1,3,0,-2,0,-3,-5,-3,-6,-8,-6",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,-1,1","-3,-2,2",-2,"chromatic,diatonic",6,Q-13-000-fragment.wav,Q-13-001-chromatic.wav,Q-13-002-diatonic.wav
sVgMEG0000,14,1,"8,4,1,4,1,-2,1,-2,-6,-2,-6,-9,-6","8,4,1,4,0,-3,0,-4,-7,-4,-8,-11,-8",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,-2,2","-4,-3,3",-2,"chromatic,diatonic",8,Q-14-000-fragment.wav,Q-14-001-chromatic.wav,Q-14-002-diatonic.wav
sVgMEG0000,15,1,"6,2,4,8,4,6,9,6,8,11,8,9,13","6,2,4,8,4,6,10,6,8,12,8,10,14",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,1,2","-4,2,4",1,"chromatic,diatonic",6,Q-15-000-fragment.wav,Q-15-001-chromatic.wav,Q-15-002-diatonic.wav
sVgMEG0000,16,1,"4,1,3,1,-3,-1,-3,-6,-4,-6,-9,-8,-9","4,1,3,1,-2,0,-2,-5,-3,-5,-8,-6,-8",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,1,-1","-3,2,-2",-2,"diatonic,chromatic",4,Q-16-000-fragment.wav,Q-16-001-diatonic.wav,Q-16-002-chromatic.wav
sVgMEG0000,17,1,"5,3,5,3,2,3,2,0,2,0,-2,0,-2","5,3,5,3,1,3,1,-1,1,-1,-3,-1,-3",5,5,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,1,-1","-2,2,-2",-1,"chromatic,diatonic",5,Q-17-000-fragment.wav,Q-17-001-chromatic.wav,Q-17-002-diatonic.wav
sVgMEG0000,18,1,"4,2,-1,2,1,-3,1,-1,-4,-1,-3,-6,-3","4,2,-1,2,0,-3,0,-2,-5,-2,-4,-7,-4",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,-2,2","-2,-3,3",-1,"diatonic,chromatic",4,Q-18-000-fragment.wav,Q-18-001-diatonic.wav,Q-18-002-chromatic.wav
sVgMEG0000,19,1,"0,3,0,1,5,1,3,7,3,5,8,5,7","0,3,0,1,4,1,2,5,2,3,6,3,4",6,7,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"2,-2,1","3,-3,1",1,"chromatic,diatonic",0,Q-19-000-fragment.wav,Q-19-001-chromatic.wav,Q-19-002-diatonic.wav
sVgMEG0000,20,1,"4,7,9,7,11,12,11,14,16,14,17,19,17","4,7,9,7,10,12,10,13,15,13,16,18,16",7,8,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"2,1,-1","3,2,-2",2,"diatonic,chromatic",4,Q-20-000-fragment.wav,Q-20-001-diatonic.wav,Q-20-002-chromatic.wav
sVgMEG0000,21,1,"5,7,5,7,9,7,9,10,9,10,12,10,12","5,7,5,7,9,7,9,11,9,11,13,11,13",5,5,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-1,1","2,-2,2",1,"chromatic,diatonic",5,Q-21-000-fragment.wav,Q-21-001-chromatic.wav,Q-21-002-diatonic.wav
sVgMEG0000,22,1,"5,8,5,3,6,3,1,5,1,-1,3,-1,-2","5,8,5,3,6,3,1,4,1,-1,2,-1,-3",7,9,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,-2,-1","3,-3,-2",-1,"diatonic,chromatic",5,Q-22-000-fragment.wav,Q-22-001-diatonic.wav,Q-22-002-chromatic.wav
sVgMEG0000,23,1,"6,10,6,4,8,4,3,6,3,1,4,1,-1","6,10,6,4,8,4,2,6,2,0,4,0,-2",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-2,-1","4,-4,-2",-1,"chromatic,diatonic",6,Q-23-000-fragment.wav,Q-23-001-chromatic.wav,Q-23-002-diatonic.wav
sVgMEG0000,24,1,"0,-2,0,3,2,3,7,5,7,10,9,10,14","0,-2,0,3,1,3,6,4,6,9,7,9,12",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,1,2","-2,2,3",2,"chromatic,diatonic",0,Q-24-000-fragment.wav,Q-24-001-chromatic.wav,Q-24-002-diatonic.wav
sVgMEG0000,25,1,"1,-2,0,3,0,1,5,1,3,7,3,5,8","1,-2,0,3,0,2,5,2,4,7,4,6,9",7,10,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-2,1,2","-3,2,3",1,"chromatic,diatonic",1,Q-25-000-fragment.wav,Q-25-001-chromatic.wav,Q-25-002-diatonic.wav
