subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0000,15,3,"2,-1,2,-1,-5,-1,-5,-8,-5,-8,-11,-8,-11","2,-1,2,-1,-4,-1,-4,-7,-4,-7,-10,-7,-10",5,4,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,2,-2","-3,3,-3",-2,"diatonic,chromatic",2,Q-65-000-fragment.wav,Q-65-001-diatonic.wav,Q-65-002-chromatic.wav
sVgMEG0000,16,3,"6,9,6,8,11,8,9,13,9,11,14,11,13","6,9,6,8,11,8,10,13,10,12,15,12,14",6,9,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,-2,1","3,-3,2",1,"chromatic,diatonic",6,Q-66-000-fragment.wav,Q-66-001-chromatic.wav,Q-66-002-diatonic.wav
sVgMEG0000,17,3,"5,8,5,3,7,3,2,5,2,0,3,0,-2","5,8,5,3,6,3,1,4,1,-1,2,-1,-3",7,9,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"2,-2,-1","3,-3,-2",-1,"chromatic,diatonic",5,Q-67-000-fragment.wav,Q-67-001-chromatic.wav,Q-67-002-diatonic.wav
sVgMEG0000,18,3,"0,-4,0,1,-2,1,3,0,3,5,1,5,7","0,-4,0,1,-3,1,2,-2,2,3,-1,3,4",7,9,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,2,1","-4,4,1",1,"diatonic,chromatic",0,Q-68-000-fragment.wav,Q-68-001-diatonic.wav,Q-68-002-chromatic.wav
sVgMEG0000,19,3,"6,4,6,9,8,9,13,11,13,16,14,16,20","6,4,6,9,7,9,12,10,12,15,13,15,18",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,1,2","-2,2,3",2,"diatonic,chromatic",6,Q-69-000-fragment.wav,Q-69-001-diatonic.wav,Q-69-002-chromatic.wav
sVgMEG0000,20,3,"4,6,3,1,3,-1,-3,-1,-4,-6,-4,-8,-9","4,6,3,1,3,0,-2,0,-3,-5,-3,-6,-8",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-2,-1","2,-3,-2",-2,"chromatic,diatonic",4,Q-70-000-fragment.wav,Q-70-001-chromatic.wav,Q-70-002-diatonic.wav
sVgMEG0000,21,3,"1,-1,3,4,3,6,8,6,9,11,9,13,15","1,-1,3,4,2,6,7,5,9,10,8,12,13",7,12,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,2,1","-2,4,1",2,"chromatic,diatonic",1,Q-71-000-fragment.wav,Q-71-001-chromatic.wav,Q-71-002-diatonic.wav
sVgMEG0000,22,3,"4,2,4,8,6,8,11,9,11,14,13,14,18","4,2,4,8,6,8,12,10,12,16,14,16,20",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,1,2","-2,2,4",2,"chromatic,diatonic",4,Q-72-000-fragment.wav,Q-72-001-chromatic.wav,Q-72-002-diatonic.wav
sVgMEG0000,23,3,"6,8,6,3,5,3,-1,1,-1,-4,-2,-4,-7","6,8,6,3,5,3,0,2,0,-3,-1,-3,-6",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-1,-2","2,-2,-3",-2,"chromatic,diatonic",6,Q-73-000-fragment.wav,Q-73-001-chromatic.wav,Q-73-002-diatonic.wav
sVgMEG0000,24,3,"1,-1,3,-1,-2,1,-2,-4,-1,-4,-6,-2,-6","1,-1,3,-1,-3,1,-3,-5,-1,-5,-7,-3,-7",6,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,2,-2","-2,4,-4",-1,"diatonic,chromatic",1,Q-74-000-fragment.wav,Q-74-001-diatonic.wav,Q-74-002-chromatic.wav
sVgMEG0000,25,3,"2,1,2,-1,-3,-1,-5,-6,-5,-8,-10,-8,-11","2,1,2,-1,-2,-1,-4,-5,-4,-7,-8,-7,-10",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,1,-2","-1,1,-3",-2,"diatonic,chromatic",2,Q-75-000-fragment.wav,Q-75-001-diatonic.wav,Q-75-002-chromatic.wav
